Age,Customer ID,Date Joined,Dummy,Gender,Job Classification,Name,Region,Surname,Balance,Number of Records
33,100000310,24.Apr.15,dummy,Female,White Collar,Felicity,England,Hodges,60876.78,1
30,100000311,25.Apr.15,dummy,Male,Blue Collar,Lucas,England,Avery,26572.16,1
45,100000312,25.Apr.15,dummy,Male,Blue Collar,Blake,England,Hudson,21150.98,1
40,100000313,26.Apr.15,dummy,Female,White Collar,Jessica,England,Piper,65947.69,1
31,100000314,26.Apr.15,dummy,Female,White Collar,Nicola,England,Clarkson,86849.17,1
27,100000315,26.Apr.15,dummy,Male,Other,Peter,England,Metcalfe,7336.33,1
37,100000316,26.Apr.15,dummy,Female,White Collar,Mary,England,Carr,5611.36,1
35,100000317,26.Apr.15,dummy,Male,White Collar,Liam,England,Stewart,43790.83,1
43,100000318,27.Apr.15,dummy,Female,Blue Collar,Anna,England,MacLeod,1537.23,1
30,100000319,27.Apr.15,dummy,Male,White Collar,John,England,Hemmings,23015.54,1
34,100000320,27.Apr.15,dummy,Male,White Collar,Ryan,England,Morrison,42984.36,1
43,100000321,27.Apr.15,dummy,Male,Blue Collar,Adam,England,Sharp,67809.29,1
30,100000322,27.Apr.15,dummy,Female,Other,Alison,England,Lambert,35117.34,1
21,100000323,27.Apr.15,dummy,Female,White Collar,Joanne,England,Fisher,45045.19,1
54,100000324,27.Apr.15,dummy,Male,White Collar,David,England,Newman,33113.21,1
35,100000325,28.Apr.15,dummy,Male,Other,Boris,England,Walker,41080.73,1
42,100000326,28.Apr.15,dummy,Female,White Collar,Felicity,England,North,71637.04,1
40,100000327,28.Apr.15,dummy,Male,Other,Dominic,England,Miller,7463.59,1
34,100000328,28.Apr.15,dummy,Female,White Collar,Megan,England,Tucker,2016.84,1
37,100000329,28.Apr.15,dummy,Female,White Collar,Deirdre,England,Coleman,12405.07,1
31,100000330,28.Apr.15,dummy,Female,White Collar,Wendy,England,Turner,19933.38,1
44,100000331,28.Apr.15,dummy,Male,White Collar,Jonathan,England,Manning,50015.54,1
34,100000332,28.Apr.15,dummy,Female,White Collar,Carolyn,England,Churchill,24709.89,1
54,200000333,28.Apr.15,dummy,Male,Blue Collar,David,Scotland,Morrison,15859.07,1
33,100000334,29.Apr.15,dummy,Female,White Collar,Carolyn,England,Roberts,41128.52,1
42,100000335,29.Apr.15,dummy,Female,Blue Collar,Karen,England,May,7583.72,1
36,100000336,29.Apr.15,dummy,Female,White Collar,Tracey,England,Edmunds,25132.97,1
22,100000337,29.Apr.15,dummy,Female,White Collar,Tracey,England,Langdon,70526.58,1
42,100000338,29.Apr.15,dummy,Male,White Collar,Jake,England,Dyer,31273.66,1
58,200000339,29.Apr.15,dummy,Female,Other,Theresa,Scotland,Slater,33008.01,1
20,300000340,29.Apr.15,dummy,Female,White Collar,Rebecca,Wales,Nash,1488.04,1
29,100000341,30.Apr.15,dummy,Female,White Collar,Jasmine,England,Greene,4507.91,1
38,100000342,30.Apr.15,dummy,Male,White Collar,Christian,England,Jackson,18433.59,1
33,100000343,30.Apr.15,dummy,Male,White Collar,Eric,England,Vance,30907.61,1
35,100000344,30.Apr.15,dummy,Female,White Collar,Anna,England,Miller,58807.73,1
36,100000345,30.Apr.15,dummy,Male,White Collar,Benjamin,England,Ince,10174.7,1
31,100000346,02.May.15,dummy,Male,White Collar,Joseph,England,Buckland,20570.41,1
56,200000347,02.May.15,dummy,Male,Other,Jake,Scotland,Manning,70950.09,1
51,200000348,02.May.15,dummy,Male,Other,Brandon,Scotland,Anderson,27842.09,1
55,200000349,02.May.15,dummy,Male,Blue Collar,Cameron,Scotland,Duncan,60036.51,1
61,200000350,02.May.15,dummy,Male,Blue Collar,Isaac,Scotland,Kelly,31920.69,1
38,300000351,02.May.15,dummy,Male,Blue Collar,Nicholas,Wales,James,48457.2,1
51,200000352,03.May.15,dummy,Male,White Collar,Piers,Scotland,Harris,90573.15,1
58,200000353,03.May.15,dummy,Male,Blue Collar,Gordon,Scotland,Ellison,6416.8,1
42,200000354,03.May.15,dummy,Male,Other,Ian,Scotland,Kerr,13414.22,1
46,200000355,03.May.15,dummy,Male,Blue Collar,Sebastian,Scotland,Welch,10950.36,1
42,200000356,03.May.15,dummy,Male,Blue Collar,Richard,Scotland,Hamilton,17740.51,1
27,300000357,03.May.15,dummy,Female,Other,Mary,Wales,Reid,18106.22,1
28,300000358,03.May.15,dummy,Male,Blue Collar,Simon,Wales,Morrison,6729.3,1
17,400000359,03.May.15,dummy,Female,Other,Gabrielle,Northern Ireland,MacDonald,65798.4,1
44,100000360,04.May.15,dummy,Female,White Collar,Emma,England,Fisher,8118.3,1
45,200000361,04.May.15,dummy,Male,Blue Collar,Charles,Scotland,Tucker,68256.88,1
52,200000362,04.May.15,dummy,Male,White Collar,Joshua,Scotland,Underwood,107185.54,1
45,200000363,04.May.15,dummy,Male,Blue Collar,Brandon,Scotland,Johnston,24064.3,1
34,300000364,04.May.15,dummy,Female,White Collar,Katherine,Wales,Howard,5654.34,1
28,300000365,04.May.15,dummy,Female,Other,Dorothy,Wales,Butler,65204.55,1
35,300000366,04.May.15,dummy,Female,White Collar,Dorothy,Wales,Paige,17495.5,1
32,300000367,04.May.15,dummy,Female,White Collar,Karen,Wales,Gray,18897.91,1
31,400000368,04.May.15,dummy,Female,Other,Olivia,Northern Ireland,Simpson,62299.63,1
38,100000369,05.May.15,dummy,Female,White Collar,Joan,England,Quinn,40010.06,1
62,200000370,05.May.15,dummy,Male,Other,Joshua,Scotland,Bond,53342.1,1
44,200000371,05.May.15,dummy,Male,Other,Alan,Scotland,Kelly,6288.73,1
54,200000372,05.May.15,dummy,Male,Blue Collar,Thomas,Scotland,Martin,20205.92,1
39,200000373,05.May.15,dummy,Male,Blue Collar,Lucas,Scotland,Gill,16549.43,1
19,300000374,05.May.15,dummy,Male,Blue Collar,John,Wales,Underwood,94786.37,1
44,300000375,05.May.15,dummy,Female,Other,Molly,Wales,Black,47772.44,1
28,400000376,05.May.15,dummy,Female,Other,Megan,Northern Ireland,Forsyth,44349.72,1
49,100000377,06.May.15,dummy,Female,Other,Samantha,England,Knox,9119.52,1
18,100000378,06.May.15,dummy,Male,White Collar,Harry,England,Manning,311.26,1
38,100000379,06.May.15,dummy,Female,Other,Melanie,England,Henderson,19744.49,1
39,100000380,06.May.15,dummy,Male,White Collar,Piers,England,Walker,48712.33,1
41,100000381,06.May.15,dummy,Female,White Collar,Kimberly,England,Bond,13162.58,1
45,100000382,06.May.15,dummy,Male,Other,Anthony,England,Chapman,53204.35,1
32,100000383,06.May.15,dummy,Female,White Collar,Jasmine,England,Oliver,67428.15,1
42,200000384,06.May.15,dummy,Female,Other,Bella,Scotland,Bailey,12088.72,1
41,200000385,06.May.15,dummy,Male,Blue Collar,Joe,Scotland,Parsons,28710.54,1
51,200000386,06.May.15,dummy,Male,Other,Edward,Scotland,Marshall,36923.01,1
56,200000387,06.May.15,dummy,Male,Blue Collar,Christian,Scotland,Blake,40540.01,1
58,200000388,06.May.15,dummy,Male,Blue Collar,Gavin,Scotland,Sanderson,23001.06,1
38,200000389,06.May.15,dummy,Male,Blue Collar,Leonard,Scotland,Thomson,11418.92,1
46,200000390,06.May.15,dummy,Male,Blue Collar,Joseph,Scotland,Henderson,16431.17,1
61,200000391,06.May.15,dummy,Male,Blue Collar,Gavin,Scotland,Berry,56557.11,1
44,300000392,06.May.15,dummy,Female,Other,Yvonne,Wales,Piper,25290.08,1
34,300000393,06.May.15,dummy,Female,Other,Lily,Wales,Lyman,109225.68,1
42,300000394,06.May.15,dummy,Female,Blue Collar,Julia,Wales,Scott,41572.1,1
32,300000395,06.May.15,dummy,Male,Other,Gavin,Wales,Oliver,4820.58,1
32,400000396,06.May.15,dummy,Female,Blue Collar,Fiona,Northern Ireland,Buckland,23059.56,1
36,400000397,06.May.15,dummy,Female,Other,Madeleine,Northern Ireland,Kerr,61911.69,1
37,400000398,06.May.15,dummy,Female,Other,Nicola,Northern Ireland,Ferguson,36603.02,1
23,400000399,06.May.15,dummy,Female,Other,Amy,Northern Ireland,Miller,20060.1,1
35,100000400,07.May.15,dummy,Male,White Collar,Jacob,England,Fisher,2423.46,1
41,100000401,07.May.15,dummy,Male,White Collar,Leonard,England,Paterson,51459.45,1
32,100000402,07.May.15,dummy,Female,White Collar,Kylie,England,McDonald,13621.48,1
39,100000403,07.May.15,dummy,Female,White Collar,Ruth,England,Simpson,84925.13,1
38,100000404,07.May.15,dummy,Male,White Collar,Stewart,England,Bell,120732.35,1
36,100000405,07.May.15,dummy,Male,White Collar,Cameron,England,Blake,23722.37,1
39,200000406,07.May.15,dummy,Male,Blue Collar,Ian,Scotland,May,39343.24,1
48,200000407,07.May.15,dummy,Male,Other,Charles,Scotland,Gibson,23703.79,1
55,200000408,07.May.15,dummy,Male,Blue Collar,Blake,Scotland,Churchill,26811.22,1
45,300000409,07.May.15,dummy,Male,Other,Stewart,Wales,Scott,19287.92,1
32,300000410,07.May.15,dummy,Male,White Collar,Andrew,Wales,Grant,50621.67,1
38,300000411,07.May.15,dummy,Male,White Collar,Edward,Wales,Dowd,97120.48,1
18,100000412,08.May.15,dummy,Male,White Collar,Dan,England,Wright,6507.7,1
24,100000413,08.May.15,dummy,Male,Blue Collar,Boris,England,Burgess,38590.44,1
45,200000414,08.May.15,dummy,Male,Other,Sebastian,Scotland,Langdon,8313.86,1
45,200000415,08.May.15,dummy,Male,Blue Collar,Jake,Scotland,Miller,35076.06,1
46,200000416,08.May.15,dummy,Male,Blue Collar,Gordon,Scotland,Lee,64383.55,1
37,200000417,08.May.15,dummy,Male,Blue Collar,Andrew,Scotland,Murray,31821.23,1
44,300000418,08.May.15,dummy,Male,White Collar,Christian,Wales,McLean,9667.85,1
25,400000419,08.May.15,dummy,Female,Other,Alison,Northern Ireland,Kerr,1905.46,1
32,100000420,09.May.15,dummy,Female,White Collar,Samantha,England,Mackenzie,4285.6,1
30,100000421,09.May.15,dummy,Female,Other,Kimberly,England,Wallace,5357.39,1
35,100000422,09.May.15,dummy,Male,White Collar,Brian,England,Simpson,8245.73,1
27,100000423,09.May.15,dummy,Female,White Collar,Wendy,England,Metcalfe,60406.61,1
53,200000424,09.May.15,dummy,Male,Blue Collar,Keith,Scotland,Ogden,67540.82,1
45,200000425,09.May.15,dummy,Male,Other,Joshua,Scotland,Ince,34870.84,1
55,200000426,09.May.15,dummy,Male,Blue Collar,Andrew,Scotland,Jackson,40918.44,1
24,300000427,09.May.15,dummy,Male,White Collar,Dominic,Wales,Welch,65526.26,1
49,300000428,09.May.15,dummy,Female,White Collar,Diana,Wales,Bower,20738.67,1
37,300000429,09.May.15,dummy,Male,Other,Trevor,Wales,Reid,34401.95,1
26,300000430,09.May.15,dummy,Female,White Collar,Amy,Wales,Welch,20774.79,1
29,400000431,09.May.15,dummy,Female,White Collar,Jan,Northern Ireland,Avery,743.29,1
29,400000432,09.May.15,dummy,Female,Other,Abigail,Northern Ireland,Poole,4287.78,1
27,400000433,09.May.15,dummy,Female,White Collar,Rose,Northern Ireland,Robertson,23871.79,1
27,400000434,09.May.15,dummy,Female,Other,Penelope,Northern Ireland,Paterson,2437.23,1
35,100000435,10.May.15,dummy,Male,White Collar,Isaac,England,Rutherford,15042.08,1
24,100000436,10.May.15,dummy,Female,Other,Bella,England,Hemmings,77908.67,1
31,100000437,10.May.15,dummy,Male,Blue Collar,Sean,England,Sanderson,6459.02,1
60,200000438,10.May.15,dummy,Male,White Collar,Colin,Scotland,Howard,1860.46,1
26,300000439,10.May.15,dummy,Male,Blue Collar,Tim,Wales,Miller,3209.28,1
23,300000440,10.May.15,dummy,Female,White Collar,Sally,Wales,Mitchell,32658.92,1
21,400000441,10.May.15,dummy,Female,Blue Collar,Amy,Northern Ireland,Murray,60338.07,1
33,400000442,10.May.15,dummy,Female,Other,Dorothy,Northern Ireland,Duncan,72810.9,1
27,100000443,11.May.15,dummy,Male,White Collar,Justin,England,Hodges,107287.71,1
41,100000444,11.May.15,dummy,Female,Blue Collar,Melanie,England,Nash,18907.19,1
43,100000445,11.May.15,dummy,Female,White Collar,Rose,England,Hodges,44996.7,1
37,100000446,11.May.15,dummy,Male,White Collar,Christian,England,Abraham,66791.82,1
33,200000447,11.May.15,dummy,Male,Blue Collar,Neil,Scotland,Coleman,76071.15,1
41,200000448,11.May.15,dummy,Male,Blue Collar,Evan,Scotland,Hart,21536.61,1
30,400000449,11.May.15,dummy,Male,White Collar,Edward,Northern Ireland,Buckland,41273.45,1
39,400000450,11.May.15,dummy,Male,Blue Collar,Jake,Northern Ireland,Cornish,2838.91,1
36,100000451,12.May.15,dummy,Female,Blue Collar,Tracey,England,Thomson,10303.92,1
40,100000452,12.May.15,dummy,Male,White Collar,Peter,England,Quinn,15488.15,1
23,100000453,12.May.15,dummy,Female,White Collar,Kimberly,England,Clark,17253.97,1
26,100000454,12.May.15,dummy,Male,Other,Edward,England,Hart,22143.77,1
35,100000455,12.May.15,dummy,Male,Blue Collar,Eric,England,Henderson,1760.36,1
51,100000456,12.May.15,dummy,Female,White Collar,Amanda,England,Ball,28034.11,1
48,200000457,12.May.15,dummy,Female,Blue Collar,Samantha,Scotland,Mackay,18739.74,1
59,200000458,12.May.15,dummy,Male,Blue Collar,Lucas,Scotland,Tucker,34640.4,1
43,200000459,12.May.15,dummy,Male,Other,Charles,Scotland,Brown,57551.21,1
54,200000460,12.May.15,dummy,Female,Other,Olivia,Scotland,Turner,18720.84,1
52,200000461,12.May.15,dummy,Male,White Collar,Alan,Scotland,Grant,29971.21,1
52,200000462,12.May.15,dummy,Male,Other,Paul,Scotland,Martin,6967.51,1
46,200000463,12.May.15,dummy,Male,Blue Collar,Paul,Scotland,Reid,131848.63,1
57,200000464,12.May.15,dummy,Male,Blue Collar,Adam,Scotland,Dyer,26601.44,1
42,200000465,12.May.15,dummy,Female,Other,Una,Scotland,Lawrence,48457.47,1
39,300000466,12.May.15,dummy,Female,White Collar,Amy,Wales,Davies,83260.18,1
20,300000467,12.May.15,dummy,Female,Other,Angela,Wales,Morrison,1291.01,1
45,300000468,12.May.15,dummy,Female,Other,Jasmine,Wales,Allan,64149.12,1
38,300000469,12.May.15,dummy,Male,Blue Collar,Peter,Wales,Parsons,64271.06,1
27,400000470,12.May.15,dummy,Male,White Collar,James,Northern Ireland,White,14890.26,1
35,400000471,12.May.15,dummy,Female,White Collar,Joan,Northern Ireland,Blake,27867.83,1
23,400000472,12.May.15,dummy,Female,Other,Gabrielle,Northern Ireland,Hardacre,58442.19,1
32,400000473,12.May.15,dummy,Male,Other,James,Northern Ireland,Kerr,36854.57,1
33,400000474,12.May.15,dummy,Male,White Collar,Harry,Northern Ireland,Peake,66642.91,1
37,100000475,13.May.15,dummy,Male,White Collar,Kevin,England,James,101697.71,1
33,100000476,13.May.15,dummy,Female,White Collar,Donna,England,Robertson,30862.64,1
31,100000477,13.May.15,dummy,Female,White Collar,Chloe,England,MacLeod,36911.96,1
33,100000478,13.May.15,dummy,Female,White Collar,Bernadette,England,Forsyth,9069.47,1
43,200000479,13.May.15,dummy,Male,Other,Connor,Scotland,MacLeod,41525.24,1
45,200000480,13.May.15,dummy,Male,Blue Collar,Harry,Scotland,Reid,25671.22,1
48,200000481,13.May.15,dummy,Female,Blue Collar,Joan,Scotland,Gray,74211.7,1
53,200000482,13.May.15,dummy,Male,White Collar,Justin,Scotland,Graham,19032.02,1
47,200000483,13.May.15,dummy,Male,Other,Anthony,Scotland,Gill,18970.24,1
39,200000484,13.May.15,dummy,Male,Blue Collar,Ian,Scotland,Morrison,6572.36,1
54,200000485,13.May.15,dummy,Male,White Collar,Alan,Scotland,Murray,72492.49,1
53,200000486,13.May.15,dummy,Male,Blue Collar,Leonard,Scotland,Churchill,19641.85,1
19,300000487,13.May.15,dummy,Female,White Collar,Heather,Wales,Ross,30972.98,1
35,400000488,13.May.15,dummy,Female,Other,Sue,Northern Ireland,Morrison,38769.69,1
41,100000489,14.May.15,dummy,Male,White Collar,Kevin,England,Wright,80877.94,1
58,200000490,14.May.15,dummy,Female,Other,Abigail,Scotland,Fisher,71689.7,1
46,200000491,14.May.15,dummy,Male,Blue Collar,Piers,Scotland,Jones,14557.62,1
50,200000492,14.May.15,dummy,Male,Blue Collar,Julian,Scotland,Langdon,18144.44,1
49,200000493,14.May.15,dummy,Male,Blue Collar,Jacob,Scotland,Forsyth,127883.17,1
41,300000494,14.May.15,dummy,Male,White Collar,Jonathan,Wales,White,74390.3,1
40,300000495,14.May.15,dummy,Male,White Collar,Stephen,Wales,Poole,8257.16,1
41,300000496,14.May.15,dummy,Female,Other,Julia,Wales,Chapman,21688.92,1
26,400000497,14.May.15,dummy,Female,White Collar,Anna,Northern Ireland,Chapman,5789.63,1
37,100000498,15.May.15,dummy,Female,Blue Collar,Emma,England,Lewis,9178.75,1
42,100000499,15.May.15,dummy,Female,Other,Deirdre,England,Greene,36354.73,1
32,100000500,15.May.15,dummy,Female,Other,Grace,England,Stewart,44609.05,1
42,100000501,15.May.15,dummy,Female,White Collar,Victoria,England,Johnston,47360.61,1
18,100000502,15.May.15,dummy,Female,White Collar,Pippa,England,Johnston,58142.21,1
51,200000503,15.May.15,dummy,Male,Blue Collar,Warren,Scotland,Lyman,920.31,1
51,200000504,15.May.15,dummy,Male,White Collar,Jason,Scotland,Lyman,16320.71,1
42,200000505,15.May.15,dummy,Male,Blue Collar,Brandon,Scotland,Peake,35821.21,1
53,200000506,15.May.15,dummy,Male,Blue Collar,Harry,Scotland,Payne,15708.72,1
51,200000507,15.May.15,dummy,Male,Blue Collar,Isaac,Scotland,Gill,85973.68,1
47,200000508,15.May.15,dummy,Female,Other,Bella,Scotland,Gibson,15438.53,1
31,300000509,15.May.15,dummy,Female,White Collar,Wendy,Wales,Rampling,54685.83,1
27,300000510,15.May.15,dummy,Male,White Collar,Peter,Wales,Scott,36638.21,1
51,300000511,15.May.15,dummy,Female,Blue Collar,Felicity,Wales,Wallace,40918.08,1
57,300000512,15.May.15,dummy,Female,White Collar,Jasmine,Wales,Marshall,45944.18,1
20,400000513,15.May.15,dummy,Female,Other,Amy,Northern Ireland,Wilkins,4672.75,1
35,400000514,15.May.15,dummy,Male,Other,Michael,Northern Ireland,Henderson,63602.12,1
26,400000515,15.May.15,dummy,Female,White Collar,Amanda,Northern Ireland,Mackenzie,93357.28,1
29,400000516,15.May.15,dummy,Female,Other,Hannah,Northern Ireland,Oliver,23358.95,1
37,400000517,15.May.15,dummy,Female,Other,Carol,Northern Ireland,Rutherford,6456.6,1
35,100000518,16.May.15,dummy,Female,Blue Collar,Penelope,England,Metcalfe,64233.87,1
19,100000519,16.May.15,dummy,Male,White Collar,Alexander,England,Duncan,70407.91,1
42,100000520,16.May.15,dummy,Female,White Collar,Joan,England,Clarkson,29385.08,1
23,100000521,16.May.15,dummy,Female,Blue Collar,Sonia,England,Vance,27124.28,1
41,200000522,16.May.15,dummy,Male,White Collar,Benjamin,Scotland,Sutherland,33345.11,1
50,200000523,16.May.15,dummy,Male,Blue Collar,Adam,Scotland,Gill,92328.66,1
31,300000524,16.May.15,dummy,Male,White Collar,Brandon,Wales,Clark,145995.97,1
23,300000525,16.May.15,dummy,Male,Blue Collar,Luke,Wales,Mathis,56584.82,1
40,300000526,16.May.15,dummy,Female,Other,Yvonne,Wales,Metcalfe,57702.39,1
32,300000527,16.May.15,dummy,Female,White Collar,Mary,Wales,Stewart,43353.84,1
30,300000528,16.May.15,dummy,Female,Other,Victoria,Wales,Welch,34170.61,1
24,300000529,16.May.15,dummy,Female,White Collar,Amelia,Wales,Nolan,51952.49,1
36,300000530,16.May.15,dummy,Female,White Collar,Chloe,Wales,Hill,73513.79,1
23,300000531,16.May.15,dummy,Female,White Collar,Felicity,Wales,Vaughan,51109.71,1
53,200000532,17.May.15,dummy,Male,Blue Collar,Frank,Scotland,Parr,9531.85,1
56,200000533,17.May.15,dummy,Female,Other,Abigail,Scotland,Gibson,20740.75,1
62,200000534,17.May.15,dummy,Male,Blue Collar,Sebastian,Scotland,Thomson,6273.93,1
46,200000535,17.May.15,dummy,Male,Blue Collar,Ryan,Scotland,Marshall,399.51,1
47,200000536,17.May.15,dummy,Male,Blue Collar,Simon,Scotland,Brown,18486.67,1
50,200000537,17.May.15,dummy,Female,Other,Rebecca,Scotland,Simpson,12726.77,1
44,200000538,17.May.15,dummy,Male,Blue Collar,Robert,Scotland,Burgess,61035.44,1
23,300000539,17.May.15,dummy,Female,Blue Collar,Julia,Wales,Allan,80752.64,1
31,400000540,17.May.15,dummy,Female,Other,Fiona,Northern Ireland,Baker,121133.06,1
30,400000541,17.May.15,dummy,Female,Blue Collar,Victoria,Northern Ireland,Kerr,6133.35,1
31,100000542,18.May.15,dummy,Female,White Collar,Anne,England,Sharp,57538.47,1
35,100000543,18.May.15,dummy,Female,White Collar,Chloe,England,Dickens,46422.42,1
29,100000544,18.May.15,dummy,Male,White Collar,Ian,England,Ince,73217.9,1
36,100000545,18.May.15,dummy,Female,Blue Collar,Julia,England,Ellison,88072.23,1
24,100000546,18.May.15,dummy,Female,Blue Collar,Donna,England,Johnston,10816.33,1
40,100000547,18.May.15,dummy,Female,White Collar,Sue,England,Baker,7924.91,1
63,200000548,18.May.15,dummy,Female,Other,Emily,Scotland,King,10013.03,1
55,200000549,18.May.15,dummy,Male,Other,Frank,Scotland,Poole,35657.25,1
34,300000550,18.May.15,dummy,Female,Blue Collar,Fiona,Wales,Young,2872.93,1
35,300000551,18.May.15,dummy,Male,Other,Cameron,Wales,Knox,7709.87,1
38,300000552,18.May.15,dummy,Female,White Collar,Bernadette,Wales,Ferguson,40078.58,1
33,300000553,18.May.15,dummy,Female,Blue Collar,Zoe,Wales,Ferguson,53715.28,1
26,400000554,18.May.15,dummy,Female,Other,Carol,Northern Ireland,Marshall,32940.49,1
38,400000555,18.May.15,dummy,Female,Other,Zoe,Northern Ireland,Murray,14606.14,1
38,400000556,18.May.15,dummy,Female,Other,Irene,Northern Ireland,Oliver,28388.7,1
23,400000557,18.May.15,dummy,Female,Other,Lisa,Northern Ireland,Buckland,21191.04,1
42,100000558,19.May.15,dummy,Female,Other,Jan,England,Sanderson,26577.07,1
34,100000559,19.May.15,dummy,Female,White Collar,Grace,England,Mills,15376.5,1
34,100000560,19.May.15,dummy,Male,Other,Jacob,England,King,46243.31,1
30,100000561,19.May.15,dummy,Female,White Collar,Lillian,England,Metcalfe,65904.54,1
